Customer_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Monthly_Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
28125,F,Single,2,College Graduate,No,96000,84870,48,1,Rural,Y
4265,F,Single,0,College Graduate,No,30000,375427,96,1,Rural,Y
9731,M,Single,3+,College Graduate,No,40800,241251,24,1,Urban,N
8390,M,Single,2,College Graduate,No,38400,97245,96,0,Urban,Y
28005,M,Single,0,College Graduate,Yes,95000,183598,12,1,Rural,N
31031,M,Married,3+,College Graduate,Yes,126000,224393,120,1,Rural,Y
28815,M,Married,3+,College Graduate,No,100000,463817,72,1,Urban,N
4762,M,Single,3+,High School Graduate,No,30576,456913,108,1,Rural,N
25230,M,Married,0,College Graduate,No,80000,403116,12,0,Rural,N
10922,F,Married,3+,College Graduate,No,43680,459324,84,1,Rural,Y
11634,M,Married,0,College Graduate,No,45000,452686,108,1,Rural,Y
10505,M,Single,2,College Graduate,No,42000,128605,12,0,Urban,Y
30806,F,Married,0,College Graduate,No,122500,499939,84,1,Rural,Y
10543,F,Single,3+,College Graduate,No,42300,396747,108,1,Rural,Y
23954,M,Married,0,College Graduate,Yes,75000,97054,6,1,Rural,Y
29864,F,Married,2,College Graduate,No,110000,277557,72,1,Urban,Y
25106,M,Married,0,College Graduate,No,80000,208169,72,1,Urban,N
25843,M,Married,1,College Graduate,No,83000,170169,24,1,Rural,Y
13684,F,Single,0,College Graduate,No,49600,397388,12,0,Rural,Y
5117,F,Single,0,College Graduate,No,31670,154628,24,1,Rural,Y
21926,M,Married,3+,College Graduate,Yes,69500,161755,108,1,Rural,N
7397,F,Married,0,High School Graduate,No,36000,293523,60,1,Urban,Y
1482,F,Married,2,High School Graduate,No,21600,460904,72,1,Urban,N
18631,F,Married,0,College Graduate,No,60000,265366,6,1,Rural,N
29181,M,Married,0,College Graduate,No,103992,94087,60,0,Rural,Y
10423,M,Married,2,College Graduate,No,42000,319059,120,1,Urban,Y
1793,F,Single,0,High School Graduate,No,23330,478520,108,0,Urban,N
23778,M,Married,0,College Graduate,Yes,75000,294193,72,1,Urban,Y
20228,M,Single,0,College Graduate,Yes,64000,160474,12,1,Rural,Y
21047,F,Married,0,College Graduate,No,65600,383475,108,0,Rural,N
8809,F,Married,2,College Graduate,No,39600,457723,108,1,Urban,N
25039,M,Married,0,College Graduate,Yes,80000,198884,120,0,Rural,Y
2177,F,Single,1,High School Graduate,No,24000,165277,96,1,Urban,N
9314,M,Married,3+,College Graduate,No,40000,351896,84,1,Urban,Y
5403,F,Married,0,College Graduate,No,32004,250374,108,1,Urban,N
26017,M,Single,1,College Graduate,Yes,84000,358939,96,1,Rural,Y
24154,M,Single,0,College Graduate,Yes,75000,223681,36,1,Rural,N
389,F,Single,0,High School Graduate,No,14400,175003,96,1,Urban,Y
8917,F,Married,0,College Graduate,No,39996,417130,60,1,Urban,Y
22773,F,Single,0,College Graduate,No,71652,369291,48,1,Rural,N
9033,M,Single,0,College Graduate,No,40000,415407,120,1,Rural,Y
7959,M,Married,0,College Graduate,No,37440,421399,6,0,Rural,N
13385,M,Married,0,College Graduate,No,48732,198812,48,1,Rural,Y
27434,F,Single,0,College Graduate,No,90900,471734,36,1,Rural,Y
18924,M,Single,0,College Graduate,No,60000,137937,24,1,Rural,Y
6084,M,Married,3+,College Graduate,No,34000,52217,120,1,Rural,Y
11548,M,Married,2,College Graduate,No,45000,303333,6,0,Rural,Y
27701,M,Single,1,College Graduate,Yes,93000,69516,108,1,Rural,N
31524,M,Married,2,College Graduate,Yes,138000,137070,48,1,Urban,Y
6756,M,Single,0,College Graduate,No,35000,381721,96,1,Urban,N
9796,M,Single,0,College Graduate,No,41000,52918,108,1,Rural,N
6581,M,Single,2,College Graduate,No,35000,346693,108,1,Rural,Y
947,F,Single,3+,College Graduate,No,19200,194983,108,1,Urban,Y
3353,M,Single,0,College Graduate,No,28000,218866,120,0,Urban,Y
6134,F,Single,2,College Graduate,No,34000,439928,72,0,Urban,N
16055,M,Married,1,College Graduate,Yes,54000,198439,84,1,Rural,Y
10165,F,Single,0,College Graduate,No,42000,325471,6,1,Rural,Y
13840,M,Married,0,College Graduate,No,50000,99264,84,0,Rural,Y
11779,M,Single,2,College Graduate,No,45000,344800,72,1,Urban,N
1807,M,Single,0,High School Graduate,No,23400,69628,60,1,Urban,N
6875,M,Single,0,College Graduate,No,35000,499080,72,0,Urban,Y
29605,F,Single,3+,College Graduate,Yes,108639,396209,108,1,Rural,Y
9419,M,Married,2,College Graduate,No,40000,306708,72,1,Urban,N
3413,M,Single,3+,High School Graduate,No,28596,262085,12,1,Rural,N
29157,M,Married,0,College Graduate,Yes,103000,373355,120,1,Rural,N
752,F,Married,0,College Graduate,No,18000,169698,96,1,Urban,Y
28651,M,Married,2,College Graduate,No,100000,61192,108,1,Urban,Y
8516,F,Married,3+,College Graduate,No,39000,68247,84,1,Rural,Y
9696,F,Single,0,College Graduate,No,40800,321555,72,1,Rural,Y
187,M,Single,0,High School Graduate,No,12000,123700,12,1,Rural,N
9097,F,Married,0,College Graduate,No,40000,399320,6,0,Rural,Y
1541,M,Single,0,College Graduate,No,21996,129950,60,0,Rural,Y
21471,M,Single,0,College Graduate,Yes,67440,145994,120,0,Urban,Y
21763,M,Single,0,College Graduate,No,68872,368690,24,1,Urban,Y
24594,M,Single,1,College Graduate,Yes,78000,130742,48,0,Urban,Y
18141,F,Married,0,College Graduate,Yes,59796,397134,72,1,Urban,Y
16571,M,Married,3+,College Graduate,No,55000,156092,12,1,Rural,Y
11153,M,Married,2,College Graduate,No,44000,173091,120,1,Rural,Y
13133,F,Married,0,College Graduate,No,48000,147154,84,1,Rural,Y
10119,M,Married,2,College Graduate,No,42000,196510,6,1,Urban,Y
19845,F,Married,1,College Graduate,Yes,62500,293158,72,1,Rural,N
6002,F,Single,1,College Graduate,No,33600,394025,72,1,Urban,Y
14789,M,Married,0,College Graduate,Yes,51000,50408,60,1,Urban,N
16339,F,Single,3+,College Graduate,No,54996,234026,108,1,Urban,Y
7846,M,Single,1,High School Graduate,No,37000,362817,120,1,Rural,Y
19813,F,Married,2,College Graduate,No,62472,260623,24,1,Urban,Y
3474,M,Married,0,College Graduate,No,28800,368102,108,1,Rural,Y
12814,M,Married,1,College Graduate,No,48000,466452,96,1,Rural,N
15750,M,Single,1,College Graduate,Yes,54000,365209,84,1,Rural,N
6501,F,Single,0,College Graduate,No,35000,453331,108,1,Rural,Y
31104,F,Single,3+,College Graduate,No,128000,426830,96,1,Rural,Y
31399,M,Single,0,College Graduate,Yes,135000,182743,84,1,Rural,Y
11981,M,Married,3+,College Graduate,No,45149,368939,36,0,Urban,Y
26137,M,Single,1,College Graduate,No,84300,316914,6,1,Rural,Y
23139,M,Married,0,College Graduate,No,72054,133513,84,1,Rural,N
21417,M,Married,0,College Graduate,No,67000,324997,84,1,Rural,Y
6767,F,Married,0,High School Graduate,No,35000,355523,60,1,Rural,N
1084,M,Married,0,High School Graduate,No,19992,498301,6,0,Urban,Y
29592,M,Single,0,College Graduate,Yes,108000,290838,12,1,Urban,Y
10881,F,Married,2,College Graduate,No,43330,444850,48,1,Rural,N
15043,M,Married,0,College Graduate,Yes,52000,412459,72,1,Urban,N
22137,M,Single,0,College Graduate,No,70000,167056,84,1,Urban,Y
28502,F,Married,3+,College Graduate,No,99000,145716,12,0,Urban,Y
22939,M,Married,3+,College Graduate,No,72000,305919,72,0,Rural,N
29803,F,Single,0,College Graduate,No,110000,417181,48,1,Urban,Y
23639,F,Married,0,College Graduate,Yes,74880,353155,36,1,Urban,Y
26958,M,Married,1,College Graduate,No,89000,220008,60,1,Urban,N
13039,M,Single,0,College Graduate,No,48000,276146,60,1,Urban,N
24829,F,Married,1,College Graduate,No,78262,425488,6,1,Urban,Y
29275,M,Married,0,College Graduate,Yes,105000,321472,6,1,Rural,Y
17488,M,Married,3+,College Graduate,No,57500,389953,60,1,Urban,N
12130,M,Single,2,College Graduate,No,45888,327265,36,1,Urban,Y
14358,F,Married,2,College Graduate,No,50000,213928,48,0,Rural,Y
19970,M,Married,0,College Graduate,Yes,63000,490915,36,0,Rural,N
26977,M,Single,3+,College Graduate,Yes,89000,165180,24,1,Urban,Y
21161,M,Single,0,College Graduate,No,66000,244216,6,0,Rural,Y
7162,M,Married,0,High School Graduate,No,36000,147378,120,1,Rural,Y
26330,M,Married,1,College Graduate,No,85000,170910,72,0,Urban,Y
27899,M,Single,1,College Graduate,No,95000,64977,96,1,Rural,Y
12352,F,Single,0,College Graduate,No,46151,377843,12,1,Urban,N
26342,F,Single,0,College Graduate,Yes,85000,493028,120,1,Urban,Y
25371,M,Single,1,College Graduate,No,80000,408813,24,1,Rural,Y
23,F,Single,0,College Graduate,No,7200,118857,24,1,Rural,Y
10032,F,Married,0,College Graduate,No,42000,209148,108,1,Rural,Y
17853,F,Single,0,College Graduate,Yes,58650,426279,84,0,Rural,Y
1895,F,Single,1,High School Graduate,No,24000,326598,6,1,Urban,N
17477,F,Married,0,College Graduate,No,57500,391068,12,0,Rural,Y
29451,M,Married,0,College Graduate,Yes,107000,368055,108,1,Rural,Y
24256,M,Married,0,College Graduate,Yes,75600,404109,24,1,Rural,Y
15300,F,Married,0,College Graduate,No,52000,265428,96,1,Urban,N
736,F,Single,0,College Graduate,No,18000,65838,36,1,Urban,N
28010,F,Married,2,College Graduate,No,95000,217883,120,1,Rural,Y
10994,M,Single,0,College Graduate,No,44000,84348,6,1,Rural,N
4996,M,Married,0,College Graduate,No,31200,391537,36,1,Urban,Y
22282,M,Married,3+,College Graduate,Yes,70000,336021,24,1,Rural,N
7501,M,Single,1,College Graduate,No,36000,302107,72,1,Urban,N
8194,M,Single,0,College Graduate,No,38000,58836,60,1,Rural,Y
21991,F,Married,0,College Graduate,Yes,69996,161482,96,1,Urban,Y
9327,F,Single,3+,College Graduate,No,40000,366612,6,0,Rural,N
10214,M,Married,1,College Graduate,No,42000,73691,12,1,Urban,N
22002,M,Married,3+,College Graduate,No,69996,326273,24,1,Rural,Y
29115,M,Single,1,College Graduate,Yes,103000,320297,120,1,Urban,Y
2169,F,Single,1,College Graduate,No,24000,128234,6,1,Rural,Y
21398,M,Single,0,College Graduate,No,67000,481024,72,1,Rural,Y
4281,M,Married,0,High School Graduate,No,30000,363609,96,1,Rural,Y
4489,F,Single,3+,College Graduate,No,30000,274548,36,1,Rural,Y
23580,F,Single,2,College Graduate,No,74400,205965,96,1,Rural,Y
1975,M,Married,2,High School Graduate,No,24000,246866,24,1,Rural,N
6003,F,Married,3+,High School Graduate,No,33600,286887,24,1,Rural,Y
7810,F,Married,0,High School Graduate,No,37000,347268,108,1,Rural,Y
11449,M,Married,0,College Graduate,No,45000,442552,72,1,Urban,N
25424,M,Married,3+,College Graduate,No,80000,379377,72,1,Urban,Y
21383,M,Single,2,College Graduate,No,67000,97433,96,1,Urban,Y
333,M,Single,0,College Graduate,No,14400,246571,6,1,Urban,Y
17786,M,Single,0,College Graduate,Yes,58000,433834,12,1,Urban,Y
12358,M,Married,0,College Graduate,No,46200,467998,120,1,Urban,Y
22308,F,Married,0,College Graduate,Yes,70000,323414,60,1,Rural,Y
29208,M,Single,2,College Graduate,No,104000,119311,96,1,Urban,Y
22421,M,Married,3+,College Graduate,Yes,70000,312384,6,1,Urban,Y
31114,F,Single,3+,College Graduate,No,128400,249624,48,1,Urban,Y
17152,M,Married,2,College Graduate,No,56052,284896,72,1,Urban,Y
14260,M,Married,2,College Graduate,No,50000,362064,6,1,Urban,Y
9028,M,Single,0,College Graduate,No,40000,441382,60,0,Urban,N
5172,F,Single,0,High School Graduate,No,32000,485697,84,0,Rural,N
4500,F,Single,0,High School Graduate,No,30000,150433,96,1,Urban,Y
23590,M,Single,3+,College Graduate,Yes,74424,255741,72,1,Urban,Y
16954,M,Married,0,College Graduate,Yes,56000,383053,96,1,Rural,Y
29035,M,Single,2,College Graduate,Yes,102000,190668,60,1,Rural,Y
6654,F,Married,0,High School Graduate,No,35000,360523,60,1,Rural,Y
4322,F,Married,0,High School Graduate,No,30000,223226,6,1,Rural,Y
18671,M,Single,0,College Graduate,No,60000,117131,84,1,Rural,Y
16900,F,Single,0,College Graduate,No,55500,213870,12,1,Urban,Y
8158,M,Single,2,College Graduate,No,38000,82847,36,1,Urban,Y
4557,M,Single,0,College Graduate,No,30000,335963,12,1,Rural,Y
16124,F,Single,0,College Graduate,No,54000,327682,6,1,Urban,Y
3376,F,Married,3+,High School Graduate,No,28200,409752,36,1,Rural,N
580,M,Married,3+,College Graduate,No,16000,483521,36,0,Rural,Y
30295,F,Single,0,College Graduate,Yes,117300,326586,84,0,Rural,Y
13560,M,Married,2,College Graduate,No,49000,126815,96,1,Rural,Y
28252,M,Married,0,College Graduate,Yes,96600,409318,48,1,Urban,Y
24594,M,Single,1,College Graduate,Yes,78000,130742,48,0,Urban,Y
21471,M,Single,0,College Graduate,Yes,67440,145994,120,0,Urban,Y
3174,M,Single,2,College Graduate,No,27600,420629,24,1,Rural,Y
3415,M,Married,3+,High School Graduate,No,28600,162145,120,1,Urban,N
11407,M,Married,0,College Graduate,No,45000,342913,6,0,Urban,Y
27356,F,Single,2,College Graduate,No,90000,62088,6,0,Urban,Y
26476,F,Single,0,College Graduate,Yes,85000,278442,72,1,Urban,N
20570,M,Married,0,College Graduate,Yes,65000,231629,12,0,Urban,Y
2027,M,Married,0,High School Graduate,No,24000,105225,12,1,Urban,N
15136,F,Married,3+,College Graduate,Yes,52000,73835,84,1,Rural,Y
3771,F,Single,0,High School Graduate,No,29280,315758,12,1,Rural,Y
20014,M,Single,2,College Graduate,No,63000,374799,48,1,Rural,Y
13383,M,Single,1,College Graduate,No,48720,185771,12,1,Rural,Y
19628,F,Married,0,College Graduate,No,62000,287202,36,1,Urban,Y
19577,M,Married,2,College Graduate,Yes,62000,131008,12,0,Urban,N
16036,F,Single,1,College Graduate,No,54000,306782,120,1,Rural,N
25758,M,Married,3+,College Graduate,Yes,82000,135457,12,1,Rural,N
742,M,Married,3+,College Graduate,No,18000,220332,108,0,Rural,Y
27663,M,Single,0,College Graduate,Yes,92700,467074,6,1,Urban,Y
6800,F,Single,0,College Graduate,No,35000,367678,108,1,Rural,Y
3906,M,Married,0,High School Graduate,No,30000,181876,96,0,Rural,Y
28102,M,Single,0,College Graduate,Yes,96000,303609,108,1,Urban,Y
4793,F,Married,1,High School Graduate,No,30792,318537,60,1,Urban,Y
15147,F,Married,3+,College Graduate,Yes,52000,83415,108,1,Urban,Y
2130,M,Married,1,College Graduate,No,24000,371333,60,1,Rural,N
21320,F,Single,0,College Graduate,No,66924,348888,108,1,Rural,N
7412,M,Married,0,College Graduate,No,36000,401187,24,1,Urban,Y
23590,M,Single,3+,College Graduate,Yes,74424,255741,72,1,Urban,Y
19509,M,Single,2,College Graduate,No,62000,75669,84,1,Urban,Y
11702,M,Single,0,College Graduate,No,45000,450530,84,1,Urban,Y
8088,M,Married,0,College Graduate,No,38000,171841,108,1,Rural,Y
9182,M,Single,2,College Graduate,No,40000,395944,60,1,Rural,Y
22280,M,Married,0,College Graduate,No,70000,83508,60,1,Urban,N
17371,M,Married,0,College Graduate,Yes,57000,326133,96,1,Rural,N
8205,M,Single,2,College Graduate,No,38000,483757,24,1,Rural,N
15522,M,Married,0,College Graduate,Yes,53000,467292,84,0,Urban,Y
19615,M,Single,1,College Graduate,No,62000,194523,6,1,Rural,Y
5443,F,Married,0,College Graduate,No,32200,292968,48,1,Rural,Y
20297,M,Married,2,College Graduate,Yes,64000,55511,96,0,Urban,Y
14512,M,Married,0,College Graduate,Yes,50004,193686,108,1,Rural,N
14645,F,Married,2,College Graduate,Yes,50426,251244,48,1,Urban,Y
23815,M,Single,2,College Graduate,No,75000,444779,12,1,Urban,N
15571,M,Married,0,College Graduate,Yes,53000,442926,48,1,Urban,N
26097,F,Married,0,College Graduate,No,84000,235071,108,1,Urban,N
6245,M,Single,2,College Graduate,No,34000,198662,96,0,Rural,Y
17899,M,Single,0,College Graduate,No,58900,206539,108,0,Rural,Y
12964,F,Married,0,College Graduate,No,48000,492137,96,1,Rural,N
15091,M,Married,0,College Graduate,Yes,52000,250338,120,0,Urban,N
23649,M,Married,3+,College Graduate,No,75000,183607,72,1,Urban,Y
1182,M,Single,2,High School Graduate,No,20000,434297,6,1,Rural,Y
1236,M,Married,1,College Graduate,No,20064,497908,72,1,Urban,Y
27305,F,Married,3+,College Graduate,No,90000,95839,24,1,Rural,Y
20250,F,Married,0,College Graduate,Yes,64000,153514,60,1,Rural,N
29267,M,Married,0,College Graduate,No,105000,273601,48,1,Rural,Y
21070,F,Single,0,College Graduate,No,66000,135505,108,0,Rural,Y
22069,M,Single,0,College Graduate,No,70000,380288,12,0,Rural,N
13439,F,Married,0,College Graduate,No,48996,188910,24,1,Rural,Y
23519,M,Married,2,College Graduate,No,74000,395768,36,1,Urban,Y
19750,M,Married,0,College Graduate,Yes,62352,375681,48,0,Urban,Y
8586,M,Single,0,College Graduate,No,39000,106229,24,1,Rural,Y
28274,M,Single,0,College Graduate,Yes,97000,452456,24,1,Rural,N
7660,M,Single,0,College Graduate,No,36648,109208,6,1,Urban,Y
30468,M,Married,2,College Graduate,Yes,120000,187870,72,1,Urban,Y
14198,M,Single,0,College Graduate,No,50000,83567,72,1,Urban,Y
24249,F,Married,3+,College Graduate,Yes,75555,380584,108,1,Rural,N
1220,F,Single,0,College Graduate,No,20004,273364,24,1,Rural,Y
5254,F,Single,2,High School Graduate,No,32000,390611,24,1,Urban,N
26527,F,Married,0,College Graduate,Yes,85224,153004,60,1,Rural,N
24958,F,Single,2,College Graduate,No,79200,101815,6,1,Urban,Y
4779,M,Married,2,High School Graduate,No,30720,237688,72,1,Urban,Y
10104,M,Single,2,College Graduate,No,42000,316553,120,1,Rural,Y
4276,F,Single,1,High School Graduate,No,30000,107109,36,1,Urban,Y
13602,M,Married,0,College Graduate,No,49161,144823,84,1,Urban,Y
277,F,Single,1,College Graduate,No,13000,496979,60,0,Rural,N
18036,M,Single,0,College Graduate,Yes,59000,463263,72,1,Rural,Y
23429,M,Married,2,College Graduate,Yes,74000,106892,12,0,Rural,Y
17921,M,Married,1,College Graduate,Yes,59000,336199,120,1,Urban,N
27693,M,Single,0,College Graduate,No,93000,207996,6,1,Rural,N
10047,M,Married,0,College Graduate,No,42000,289929,84,0,Rural,Y
26525,F,Single,2,College Graduate,No,85200,437061,24,1,Urban,N
21703,M,Married,0,College Graduate,No,68255,423117,6,0,Rural,Y
14174,M,Single,0,College Graduate,No,50000,357090,60,0,Urban,Y
7271,F,Married,0,High School Graduate,No,36000,391654,12,0,Urban,Y
9246,M,Single,0,College Graduate,No,40000,222161,96,1,Rural,N
12547,F,Single,2,College Graduate,No,47000,346158,60,1,Urban,Y
22580,M,Single,3+,College Graduate,No,70125,452881,72,1,Rural,Y
30987,M,Single,1,College Graduate,Yes,125000,66150,24,1,Urban,Y
25922,M,Married,2,College Graduate,No,83050,212765,60,1,Urban,N
11055,F,Single,2,College Graduate,No,44000,104911,48,1,Rural,Y
6271,M,Married,2,College Graduate,No,34000,,24,1,Urban,N
31207,M,Married,0,College Graduate,No,130000,399652,6,1,Urban,Y
18967,M,Single,3+,College Graduate,No,60000,224292,12,1,Rural,Y
20582,M,Married,0,College Graduate,Yes,65000,361960,6,0,Urban,N
10399,M,Single,0,College Graduate,No,42000,311337,36,1,Rural,Y
5871,M,Married,0,College Graduate,No,33321,422781,6,0,Rural,N
11391,M,Married,0,College Graduate,No,45000,105666,48,1,Urban,N
9906,M,Single,2,College Graduate,No,41340,371312,108,1,Rural,Y
22790,M,Married,3+,College Graduate,Yes,72000,381825,72,0,Rural,Y
25683,F,Married,0,College Graduate,No,82000,419394,6,1,Rural,N
1884,M,Married,0,High School Graduate,No,24000,111027,108,1,Urban,Y
23718,M,Married,0,College Graduate,No,75000,486429,48,1,Rural,Y
8880,M,Single,0,College Graduate,No,39996,191161,6,1,Rural,Y
28098,M,Single,3+,College Graduate,No,96000,497652,60,0,Urban,N
22961,F,Single,0,College Graduate,No,72000,288169,96,1,Urban,Y
25715,M,Married,0,College Graduate,Yes,82000,237155,6,1,Urban,Y
9459,F,Single,2,College Graduate,No,40000,431216,48,1,Rural,Y
816,M,Married,2,College Graduate,No,18000,389947,48,1,Rural,Y
24124,M,Single,1,College Graduate,Yes,75000,333965,6,1,Urban,Y
17950,F,Single,0,College Graduate,No,59000,78886,96,1,Rural,N
5566,F,Married,3+,High School Graduate,No,32500,430720,12,0,Urban,N
2660,M,Single,3+,High School Graduate,No,25500,256535,84,1,Rural,N
22249,M,Married,0,College Graduate,Yes,70000,482328,48,1,Urban,N
21391,F,Married,0,College Graduate,No,67000,173710,72,1,Urban,Y
26821,F,Single,0,College Graduate,Yes,88000,74722,72,1,Rural,N
725,F,Married,0,High School Graduate,No,18000,428026,6,1,Urban,N
8985,M,Single,0,College Graduate,No,40000,265756,36,1,Urban,Y
916,M,Single,0,College Graduate,No,19000,347269,120,1,Urban,Y
27512,M,Single,1,College Graduate,Yes,91644,330572,24,1,Urban,Y
24971,M,Single,0,College Graduate,No,79404,340086,36,1,Urban,Y
15820,M,Single,1,College Graduate,Yes,54000,379840,48,1,Rural,N
603,M,Single,2,High School Graduate,No,16560,125339,120,1,Rural,N
21605,F,Married,1,College Graduate,Yes,68000,128806,12,0,Urban,Y
20878,M,Married,0,College Graduate,No,65000,207189,96,1,Rural,Y
515,M,Single,0,High School Graduate,No,15600,474135,36,1,Rural,N
16072,F,Single,0,College Graduate,Yes,54000,352009,120,1,Rural,Y
3233,M,Single,1,High School Graduate,No,27996,459556,120,1,Urban,N
27678,M,Single,0,College Graduate,No,93000,385897,48,1,Urban,Y
19877,M,Single,1,College Graduate,Yes,62758,479334,36,1,Urban,Y
27090,M,Married,3+,College Graduate,No,90000,263007,6,1,Rural,Y
1839,F,Married,0,College Graduate,No,23900,177927,24,1,Urban,Y
